Date,Start (ET),Visitor team,Visitor team's points,Home team,Home team's points,Attendance,Arena,Notes
"December 7, 2022",7:00p,Los Angeles Clippers,111,Orlando Magic,116,"14,429",Amway Center,Regular Season
"December 7, 2022",7:30p,Charlotte Hornets,116,Brooklyn Nets,122,"16,903",Barclays Center,Regular Season
"December 7, 2022",7:30p,Atlanta Hawks,89,New York Knicks,113,"18,091",Madison Square Garden (IV),Regular Season
"December 7, 2022",7:30p,Los Angeles Lakers,113,Toronto Raptors,126,"19,800",Scotiabank Arena,Regular Season
"December 7, 2022",8:00p,Washington Wizards,111,Chicago Bulls,115,"19,265",United Center,Regular Season
"December 7, 2022",8:00p,Oklahoma City Thunder,102,Memphis Grizzlies,123,"15,942",FedEx Forum,Regular Season
"December 7, 2022",8:00p,Sacramento Kings,113,Milwaukee Bucks,126,"17,341",Fiserv Forum,Regular Season
"December 7, 2022",8:00p,Indiana Pacers,115,Minnesota Timberwolves,121,"15,472",Target Center,Regular Season
"December 7, 2022",8:00p,Detroit Pistons,98,New Orleans Pelicans,104,"14,073",Smoothie King Center,Regular Season
"December 7, 2022",9:00p,Golden State Warriors,123,Utah Jazz,124,"18,206",Vivint Arena,Regular Season
"December 7, 2022",10:00p,Boston Celtics,125,Phoenix Suns,98,"17,071",Footprint Center,Regular Season
"December 8, 2022",7:30p,Los Angeles Clippers,110,Miami Heat,115,"19,600",Kaseya Center,Regular Season
"December 8, 2022",8:30p,Houston Rockets,109,San Antonio Spurs,118,"13,140",AT&T Center,Regular Season
"December 8, 2022",10:00p,Denver Nuggets,121,Portland Trail Blazers,120,"18,189",Moda Center,Regular Season
"December 9, 2022",7:00p,New York Knicks,121,Charlotte Hornets,102,"17,696",Spectrum Center,Regular Season
"December 9, 2022",7:00p,Washington Wizards,111,Indiana Pacers,121,"15,039",Gainbridge Fieldhouse,Regular Season
"December 9, 2022",7:00p,Toronto Raptors,109,Orlando Magic,113,"17,008",Amway Center,Regular Season
"December 9, 2022",7:30p,Atlanta Hawks,116,Brooklyn Nets,120,"18,072",Barclays Center,Regular Season
"December 9, 2022",7:30p,Sacramento Kings,106,Cleveland Cavaliers,95,"19,432",Rocket Mortgage Fieldhouse,Regular Season
